RowID,Diameter(cm),Height(cm),Date,Location,Species,Browsed,Coordinates,Notes,CanopyScore,Browsed_raw,Browsed_norm,height_cm,diam_cm,canopy_score,LifeStage,Species_code,oak_group,Site
803,20,,2024-10-24 00:00:00,b/w rail and streamside,R,Unknown,Unknown,,,Unknown,Unknown,,20.0,,Adult,R,red_oak,Nature Park
804,87,,2024-10-24 00:00:00,b/w rail and streamside,R,Unknown,Unknown,,,Unknown,Unknown,,87.0,,Adult,R,red_oak,Nature Park
805,88,,2024-10-24 00:00:00,b/w rail and streamside,R,Unknown,Unknown,,,Unknown,Unknown,,88.0,,Adult,R,red_oak,Nature Park
806,37,,2024-10-24 00:00:00,b/w rail and streamside,R,Unknown,Unknown,,,Unknown,Unknown,,37.0,,Adult,R,red_oak,Nature Park
807,65,,2024-10-24 00:00:00,b/w rail and streamside,R,Unknown,Unknown,,,Unknown,Unknown,,65.0,,Adult,R,red_oak,Nature Park
808,77,,2024-10-24 00:00:00,b/w rail and streamside,R,Unknown,Unknown,,,Unknown,Unknown,,77.0,,Adult,R,red_oak,Nature Park
809,65,,2024-10-24 00:00:00,b/w rail and streamside,R,Unknown,Unknown,,,Unknown,Unknown,,65.0,,Adult,R,red_oak,Nature Park
810,14,,2024-10-24 00:00:00,W2,R,Unknown,Unknown,"""W2 diameter of red oak""",,Unknown,Unknown,,14.0,,Unknown,R,red_oak,Nature Park
811,15,,2024-10-24 00:00:00,W2,R,Unknown,Unknown,,,Unknown,Unknown,,15.0,,Unknown,R,red_oak,Nature Park
812,44,,2024-10-24 00:00:00,W2,R,Unknown,Unknown,,,Unknown,Unknown,,44.0,,Adult,R,red_oak,Nature Park
813,40,,2024-10-24 00:00:00,W2,R,Unknown,Unknown,,,Unknown,Unknown,,40.0,,Adult,R,red_oak,Nature Park
814,23,,2024-10-24 00:00:00,W2,R,Unknown,Unknown,,,Unknown,Unknown,,23.0,,Adult,R,red_oak,Nature Park
815,28,,2024-10-24 00:00:00,W2,R,Unknown,Unknown,,,Unknown,Unknown,,28.0,,Adult,R,red_oak,Nature Park
816,26,,2024-10-24 00:00:00,W2,R,Unknown,Unknown,,,Unknown,Unknown,,26.0,,Adult,R,red_oak,Nature Park
817,10,,2024-10-24 00:00:00,W2,R,Unknown,Unknown,,,Unknown,Unknown,,10.0,,Unknown,R,red_oak,Nature Park
818,28,,2024-10-24 00:00:00,W2,R,Unknown,Unknown,,,Unknown,Unknown,,28.0,,Adult,R,red_oak,Nature Park
819,41,,2024-10-24 00:00:00,W2,R,Unknown,Unknown,,,Unknown,Unknown,,41.0,,Adult,R,red_oak,Nature Park
820,33,,2024-10-24 00:00:00,W2,R,Unknown,Unknown,,,Unknown,Unknown,,33.0,,Adult,R,red_oak,Nature Park
821,31,,2024-10-24 00:00:00,W2,R,Unknown,Unknown,,,Unknown,Unknown,,31.0,,Adult,R,red_oak,Nature Park
822,31,,2024-10-24 00:00:00,W2,R,Unknown,Unknown,,,Unknown,Unknown,,31.0,,Adult,R,red_oak,Nature Park
823,23,,2024-10-24 00:00:00,W2,R,Unknown,Unknown,,,Unknown,Unknown,,23.0,,Adult,R,red_oak,Nature Park
824,29,,2024-10-24 00:00:00,W2,R,Unknown,Unknown,,,Unknown,Unknown,,29.0,,Adult,R,red_oak,Nature Park
825,16,,2024-10-24 00:00:00,W2,R,Unknown,Unknown,,,Unknown,Unknown,,16.0,,Unknown,R,red_oak,Nature Park
826,29,,2024-10-24 00:00:00,W2,R,Unknown,Unknown,,,Unknown,Unknown,,29.0,,Adult,R,red_oak,Nature Park
827,37,,2024-10-24 00:00:00,W2,R,Unknown,Unknown,,,Unknown,Unknown,,37.0,,Adult,R,red_oak,Nature Park
828,11,,2024-10-24 00:00:00,W2,R,Unknown,Unknown,,,Unknown,Unknown,,11.0,,Unknown,R,red_oak,Nature Park
829,9,,2024-10-24 00:00:00,W2,R,Unknown,Unknown,,,Unknown,Unknown,,9.0,,Unknown,R,red_oak,Nature Park
830,24,,2024-10-24 00:00:00,W2,R,Unknown,Unknown,,,Unknown,Unknown,,24.0,,Adult,R,red_oak,Nature Park
831,26,,2024-10-24 00:00:00,W2,R,Unknown,Unknown,,,Unknown,Unknown,,26.0,,Adult,R,red_oak,Nature Park
832,20,,2024-10-24 00:00:00,W2,R,Unknown,Unknown,,,Unknown,Unknown,,20.0,,Adult,R,red_oak,Nature Park
833,19,,2024-10-24 00:00:00,W2,R,Unknown,Unknown,,,Unknown,Unknown,,19.0,,Adult,R,red_oak,Nature Park
834,35,,2024-10-24 00:00:00,W2,R,Unknown,Unknown,,,Unknown,Unknown,,35.0,,Adult,R,red_oak,Nature Park
835,34,,2024-10-24 00:00:00,W2,R,Unknown,Unknown,,,Unknown,Unknown,,34.0,,Adult,R,red_oak,Nature Park
836,44,,2024-10-24 00:00:00,W2,R,Unknown,Unknown,,,Unknown,Unknown,,44.0,,Adult,R,red_oak,Nature Park
837,40,,2024-10-24 00:00:00,W2,R,Unknown,Unknown,,,Unknown,Unknown,,40.0,,Adult,R,red_oak,Nature Park
838,18,,2024-10-24 00:00:00,W2,QUVE,Unknown,Unknown,,,Unknown,Unknown,,18.0,,Adult,QUVE,red_oak,Nature Park
839,9,,2024-10-24 00:00:00,W2,R,Unknown,Unknown,,,Unknown,Unknown,,9.0,,Unknown,R,red_oak,Nature Park
840,23,,2024-10-24 00:00:00,W2,R,Unknown,Unknown,,,Unknown,Unknown,,23.0,,Adult,R,red_oak,Nature Park
841,42,,2024-10-24 00:00:00,W2,R,Unknown,Unknown,,,Unknown,Unknown,,42.0,,Adult,R,red_oak,Nature Park
842,62,,2024-10-24 00:00:00,W4: Top of Hill,nan,Unknown,Unknown,53.04761904761905,,Unknown,Unknown,,62.0,,Adult,NAN,non_oak,Nature Park
843,26,,2024-10-24 00:00:00,W4: Top of Hill,nan,Unknown,Unknown,58.28571428571428,,Unknown,Unknown,,26.0,,Adult,NAN,non_oak,Nature Park
844,67,,2024-10-24 00:00:00,W4: Top of Hill,nan,Unknown,Unknown,,,Unknown,Unknown,,67.0,,Adult,NAN,non_oak,Nature Park
845,41,,2024-10-24 00:00:00,W4: Top of Hill,nan,Unknown,Unknown,,,Unknown,Unknown,,41.0,,Adult,NAN,non_oak,Nature Park
846,54,,2024-10-24 00:00:00,W4: Top of Hill,nan,Unknown,Unknown,,,Unknown,Unknown,,54.0,,Adult,NAN,non_oak,Nature Park
847,33,,2024-10-24 00:00:00,W4: Top of Hill,nan,Unknown,Unknown,,,Unknown,Unknown,,33.0,,Adult,NAN,non_oak,Nature Park
848,25,,2024-10-24 00:00:00,W4: Top of Hill,nan,Unknown,Unknown,,,Unknown,Unknown,,25.0,,Adult,NAN,non_oak,Nature Park
849,65,,2024-10-24 00:00:00,W4: Top of Hill,nan,Unknown,Unknown,,,Unknown,Unknown,,65.0,,Adult,NAN,non_oak,Nature Park
850,38,,2024-10-24 00:00:00,W4: Top of Hill,nan,Unknown,Unknown,,,Unknown,Unknown,,38.0,,Adult,NAN,non_oak,Nature Park
851,57,,2024-10-24 00:00:00,W4: Top of Hill,nan,Unknown,Unknown,,,Unknown,Unknown,,57.0,,Adult,NAN,non_oak,Nature Park
852,79,,2024-10-24 00:00:00,W4: Top of Hill,nan,Unknown,Unknown,,,Unknown,Unknown,,79.0,,Adult,NAN,non_oak,Nature Park
853,30,,2024-10-24 00:00:00,W4: Top of Hill,nan,Unknown,Unknown,,,Unknown,Unknown,,30.0,,Adult,NAN,non_oak,Nature Park
854,65,,2024-10-24 00:00:00,W4: Top of Hill,nan,Unknown,Unknown,,,Unknown,Unknown,,65.0,,Adult,NAN,non_oak,Nature Park
855,64,,2024-10-24 00:00:00,W4: Top of Hill,nan,Unknown,Unknown,,,Unknown,Unknown,,64.0,,Adult,NAN,non_oak,Nature Park
856,81,,2024-10-24 00:00:00,W4: Near Planted Black Oaks,nan,Unknown,Unknown,,,Unknown,Unknown,,81.0,,Adult,NAN,non_oak,Nature Park
857,67,,2024-10-24 00:00:00,W4: Near Planted Black Oaks,nan,Unknown,Unknown,,,Unknown,Unknown,,67.0,,Adult,NAN,non_oak,Nature Park
858,57,,2024-10-24 00:00:00,W4: Near Planted Black Oaks,nan,Unknown,Unknown,,,Unknown,Unknown,,57.0,,Adult,NAN,non_oak,Nature Park
859,67,,2024-10-24 00:00:00,W4: Near Planted Black Oaks,nan,Unknown,Unknown,,,Unknown,Unknown,,67.0,,Adult,NAN,non_oak,Nature Park
860,31,,2024-10-24 00:00:00,W4: Near Planted Black Oaks,nan,Unknown,Unknown,,,Unknown,Unknown,,31.0,,Adult,NAN,non_oak,Nature Park
861,54,,2024-10-24 00:00:00,W4: Near Planted Black Oaks,nan,Unknown,Unknown,,,Unknown,Unknown,,54.0,,Adult,NAN,non_oak,Nature Park
862,51,,2024-10-24 00:00:00,W4: Near Planted Black Oaks,nan,Unknown,Unknown,,,Unknown,Unknown,,51.0,,Adult,NAN,non_oak,Nature Park
863,62,,2024-10-29 00:00:00,nan,R,Unknown,Unknown,"""sm QUAL near here?""",,Unknown,Unknown,,62.0,,Adult,R,red_oak,Nature Park
864,26,,2024-10-29 00:00:00,nan,R,Unknown,Unknown,,,Unknown,Unknown,,26.0,,Adult,R,red_oak,Nature Park
865,67,,2024-10-29 00:00:00,nan,R,Unknown,Unknown,,,Unknown,Unknown,,67.0,,Adult,R,red_oak,Nature Park
866,41,,2024-10-29 00:00:00,nan,R,Unknown,Unknown,,,Unknown,Unknown,,41.0,,Adult,R,red_oak,Nature Park
867,59,,2024-10-29 00:00:00,nan,R,Unknown,Unknown,,,Unknown,Unknown,,59.0,,Adult,R,red_oak,Nature Park
868,33,,2024-10-29 00:00:00,nan,R,Unknown,Unknown,,,Unknown,Unknown,,33.0,,Adult,R,red_oak,Nature Park
869,25,,2024-10-29 00:00:00,nan,R,Unknown,Unknown,,,Unknown,Unknown,,25.0,,Adult,R,red_oak,Nature Park
870,65,,2024-10-29 00:00:00,nan,R,Unknown,Unknown,,,Unknown,Unknown,,65.0,,Adult,R,red_oak,Nature Park
871,38,,2024-10-29 00:00:00,nan,R,Unknown,Unknown,,,Unknown,Unknown,,38.0,,Adult,R,red_oak,Nature Park
872,57,,2024-10-29 00:00:00,nan,R,Unknown,Unknown,,,Unknown,Unknown,,57.0,,Adult,R,red_oak,Nature Park
873,79,,2024-10-29 00:00:00,nan,R,Unknown,Unknown,,,Unknown,Unknown,,79.0,,Adult,R,red_oak,Nature Park
874,30,,2024-10-29 00:00:00,nan,R,Unknown,Unknown,,,Unknown,Unknown,,30.0,,Adult,R,red_oak,Nature Park
875,63,,2024-10-29 00:00:00,nan,R,Unknown,Unknown,,,Unknown,Unknown,,63.0,,Adult,R,red_oak,Nature Park
876,69,,2024-10-29 00:00:00,nan,R,Unknown,Unknown,,,Unknown,Unknown,,69.0,,Adult,R,red_oak,Nature Park
877,81,,2024-10-29 00:00:00,W4,R,Unknown,Unknown,"""other W4 transect""",,Unknown,Unknown,,81.0,,Adult,R,red_oak,Nature Park
878,67,,2024-10-29 00:00:00,W4,R,Unknown,Unknown,,,Unknown,Unknown,,67.0,,Adult,R,red_oak,Nature Park
879,57,,2024-10-29 00:00:00,W4,R,Unknown,Unknown,,,Unknown,Unknown,,57.0,,Adult,R,red_oak,Nature Park
880,67,,2024-10-29 00:00:00,W4,R,Unknown,Unknown,,,Unknown,Unknown,,67.0,,Adult,R,red_oak,Nature Park
881,31,,2024-10-29 00:00:00,W4,R,Unknown,Unknown,10.13265306122449,,Unknown,Unknown,,31.0,,Adult,R,red_oak,Nature Park
882,54,,2024-10-29 00:00:00,W4,R,Unknown,Unknown,,,Unknown,Unknown,,54.0,,Adult,R,red_oak,Nature Park
883,51,,2024-10-29 00:00:00,W4,R,Unknown,Unknown,,,Unknown,Unknown,,51.0,,Adult,R,red_oak,Nature Park
884,9,,2024-11-24 00:00:00,W2 Hillside,nan,Unknown,"N ?° 37' 57.85'', W ?° 53' 0.85""",1st 10m,Canopy Score: 8,Unknown,Unknown,,9.0,,Unknown,NAN,non_oak,Nature Park
885,5 (cut down),,2024-11-24 00:00:00,W2 Hillside,nan,Unknown,Unknown,|,,Unknown,Unknown,,,,Unknown,NAN,non_oak,Nature Park
886,16,,2024-11-24 00:00:00,W2 Hillside,nan,Unknown,Unknown,↓,|,Unknown,Unknown,,16.0,,Unknown,NAN,non_oak,Nature Park
887,,,2024 11-24 00:00:00,W2 Hillside,nan,Unknown,Unknown,2nd 10m,|,Unknown,Unknown,,,,Unknown,NAN,non_oak,Nature Park
888,3,,2024-11-24 00:00:00,W2 Hillside,nan,Unknown,Unknown,3rd 10m,|,Unknown,Unknown,,3.0,,Unknown,NAN,non_oak,Nature Park
889,1.5,,2024-11-24 00:00:00,W2 Hillside,nan,Unknown,Unknown,|,|,Unknown,Unknown,,1.5,,Unknown,NAN,non_oak,Nature Park
890,8,,2024-11-24 00:00:00,W2 Hillside,nan,Unknown,Unknown,↓,↓,Unknown,Unknown,,8.0,,Unknown,NAN,non_oak,Nature Park
891,10,,2024-11-24 00:00:00,W2 Hillside,nan,Unknown,"N ?° ?' 59.0', W ?° ?' 2.3""",4th 10m,Canopy Score: 8,Unknown,Unknown,,10.0,,Unknown,NAN,non_oak,Nature Park
892,1,,2024-11-24 00:00:00,W2 Hillside,nan,Unknown,Unknown,|,|,Unknown,Unknown,,1.0,,Unknown,NAN,non_oak,Nature Park
893,10,,2024-11-24 00:00:00,W2 Hillside,nan,Unknown,Unknown,|,|,Unknown,Unknown,,10.0,,Unknown,NAN,non_oak,Nature Park
894,7,,2024-11-24 00:00:00,W2 Hillside,nan,Unknown,Unknown,|,|,Unknown,Unknown,,7.0,,Unknown,NAN,non_oak,Nature Park
895,7,,2024-11-24 00:00:00,W2 Hillside,nan,Unknown,Unknown,↓,|,Unknown,Unknown,,7.0,,Unknown,NAN,non_oak,Nature Park
896,3.5,,2024-11-24 00:00:00,W2 Hillside,nan,Unknown,Unknown,5th 10m,|,Unknown,Unknown,,3.5,,Unknown,NAN,non_oak,Nature Park
897,7,,2024-11-24 00:00:00,W2 Hillside,nan,Unknown,Unknown,|,|,Unknown,Unknown,,7.0,,Unknown,NAN,non_oak,Nature Park
898,8,,2024-11-24 00:00:00,W2 Hillside,nan,Unknown,Unknown,|,|,Unknown,Unknown,,8.0,,Unknown,NAN,non_oak,Nature Park
899,3.5,,2024-11-24 00:00:00,W2 Hillside,nan,Unknown,Unknown,|,|,Unknown,Unknown,,3.5,,Unknown,NAN,non_oak,Nature Park
900,1.5,,2024-11-24 00:00:00,W2 Hillside,nan,Unknown,Unknown,↓,|,Unknown,Unknown,,1.5,,Unknown,NAN,non_oak,Nature Park
901,3,,2024-11-24 00:00:00,W2 Hillside,nan,Unknown,Unknown,6th 10m,|,Unknown,Unknown,,3.0,,Unknown,NAN,non_oak,Nature Park
902,10,,2024-11-24 00:00:00,W2 Hillside,nan,Unknown,Unknown,|,|,Unknown,Unknown,,10.0,,Unknown,NAN,non_oak,Nature Park
903,12,,2024-11-24 00:00:00,W2 Hillside,nan,Unknown,Unknown,|,|,Unknown,Unknown,,12.0,,Unknown,NAN,non_oak,Nature Park
904,6,,2024-11-24 00:00:00,W2 Hillside,nan,Unknown,Unknown,↓,↓,Unknown,Unknown,,6.0,,Unknown,NAN,non_oak,Nature Park
905,14,,2024-11-24 00:00:00,W2 Hillside,nan,Unknown,?,7th 10m,Canopy Score: 7.5,Unknown,Unknown,,14.0,,Unknown,NAN,non_oak,Nature Park
906,12,,2024-11-24 00:00:00,W2 Hillside,nan,Unknown,Unknown,|,|,Unknown,Unknown,,12.0,,Unknown,NAN,non_oak,Nature Park
907,8,,2024-11-24 00:00:00,W2 Hillside,nan,Unknown,Unknown,|,|,Unknown,Unknown,,8.0,,Unknown,NAN,non_oak,Nature Park
908,18,,2024-11-24 00:00:00,W2 Hillside,nan,Unknown,Unknown,↓,|,Unknown,Unknown,,18.0,,Adult,NAN,non_oak,Nature Park
909,16,,2024-11-24 00:00:00,W2 Hillside,nan,Unknown,Unknown,8th 10m,|,Unknown,Unknown,,16.0,,Unknown,NAN,non_oak,Nature Park
910,14,,2024-11-24 00:00:00,W2 Hillside,nan,Unknown,Unknown,|,|,Unknown,Unknown,,14.0,,Unknown,NAN,non_oak,Nature Park
911,12,,2024-11-24 00:00:00,W2 Hillside,nan,Unknown,Unknown,↓,|,Unknown,Unknown,,12.0,,Unknown,NAN,non_oak,Nature Park
912,16,,2024-11-24 00:00:00,W2 Hillside,nan,Unknown,Unknown,9th 10m,|,Unknown,Unknown,,16.0,,Unknown,NAN,non_oak,Nature Park
913,11,,2024-11-24 00:00:00,W2 Hillside,nan,Unknown,Unknown,↓,↓,Unknown,Unknown,,11.0,,Unknown,NAN,non_oak,Nature Park
914,14,,2024-11-24 00:00:00,W2 Hillside,nan,Unknown,"N ?° ?' 59.95'', W ?° ?' 3.8""",10th 10m,Canopy Score: 7 ,Unknown,Unknown,,14.0,,Unknown,NAN,non_oak,Nature Park
915,11,,2024-11-24 00:00:00,W2 Hillside,nan,Unknown,Unknown,|,|,Unknown,Unknown,,11.0,,Unknown,NAN,non_oak,Nature Park
916,9,,2024-11-24 00:00:00,W2 Hillside,nan,Unknown,Unknown,|,|,Unknown,Unknown,,9.0,,Unknown,NAN,non_oak,Nature Park
917,10,,2024-11-24 00:00:00,W2 Hillside,nan,Unknown,Unknown,|,|,Unknown,Unknown,,10.0,,Unknown,NAN,non_oak,Nature Park
918,8,,2024-11-24 00:00:00,W2 Hillside,nan,Unknown,Unknown,|,|,Unknown,Unknown,,8.0,,Unknown,NAN,non_oak,Nature Park
919,12,,2024-11-24 00:00:00,W2 Hillside,nan,Unknown,Unknown,|,|,Unknown,Unknown,,12.0,,Unknown,NAN,non_oak,Nature Park
920,9,,2024-11-24 00:00:00,W2 Hillside,nan,Unknown,Unknown,|,|,Unknown,Unknown,,9.0,,Unknown,NAN,non_oak,Nature Park
921,13,,2024-11-24 00:00:00,W2 Hillside,nan,Unknown,Unknown,↓,|,Unknown,Unknown,,13.0,,Unknown,NAN,non_oak,Nature Park
922,,,2024 11-24 00:00:00,W2 Hillside,nan,Unknown,Unknown,11th 10m,|,Unknown,Unknown,,,,Unknown,NAN,non_oak,Nature Park
923,18,,2024-11-24 00:00:00,W2 Hillside,nan,Unknown,Unknown,12th 10m,↓,Unknown,Unknown,,18.0,,Adult,NAN,non_oak,Nature Park
924,12,,2024-11-24 00:00:00,W2 Hillside,nan,Unknown,"N ?° ?' 0.65'', W ?° ?' 5.45""",13th 10m,Canopy Score: 7,Unknown,Unknown,,12.0,,Unknown,NAN,non_oak,Nature Park
925,,,2024-11-24 00:00:00,W2 Hillside,nan,Unknown,,14th 10m,|,Unknown,Unknown,,,,Unknown,NAN,non_oak,Nature Park
926,,,2024-11-24 00:00:00,W2 Hillside,nan,Unknown,,15th10m,↓,Unknown,Unknown,,,,Unknown,NAN,non_oak,Nature Park
927,15,,2024-11-24 00:00:00,W2 Hillside,nan,Unknown,"N ?° ?' 1.8'', W ?° ?' 6.95""",16th 10m,Canopy Score: 7,Unknown,Unknown,,15.0,,Unknown,NAN,non_oak,Nature Park
928,17,,2024-11-24 00:00:00,W2 Hillside,nan,Unknown,Unknown,↓,|,Unknown,Unknown,,17.0,,Unknown,NAN,non_oak,Nature Park
929,,,2024-11-24 00:00:00,W2 Hillside,nan,Unknown,,17th 10m,|,Unknown,Unknown,,,,Unknown,NAN,non_oak,Nature Park
930,,,2024-11-24 00:00:00,W2 Hillside,nan,Unknown,,18th 10m,↓,Unknown,Unknown,,,,Unknown,NAN,non_oak,Nature Park
931,14,,2024-11-24 00:00:00,W2 Hillside,nan,Unknown,?,19th 10m,Canopy Score: 6,Unknown,Unknown,,14.0,,Unknown,NAN,non_oak,Nature Park
932,5.5,,2024-11-24 00:00:00,W2 Hillside,nan,Unknown,Unknown,|,|,Unknown,Unknown,,5.5,,Unknown,NAN,non_oak,Nature Park
933,11,,2024-11-24 00:00:00,W2 Hillside,nan,Unknown,Unknown,|,|,Unknown,Unknown,,11.0,,Unknown,NAN,non_oak,Nature Park
934,9,,2024-11-24 00:00:00,W2 Hillside,nan,Unknown,Unknown,|,|,Unknown,Unknown,,9.0,,Unknown,NAN,non_oak,Nature Park
935,8,,2024-11-24 00:00:00,W2 Hillside,nan,Unknown,Unknown,|,|,Unknown,Unknown,,8.0,,Unknown,NAN,non_oak,Nature Park
936,9,,2024-11-24 00:00:00,W2 Hillside,nan,Unknown,Unknown,↓,|,Unknown,Unknown,,9.0,,Unknown,NAN,non_oak,Nature Park
937,9,,2024-11-24 00:00:00,W2 Hillside,nan,Unknown,Unknown,20th 10m,|,Unknown,Unknown,,9.0,,Unknown,NAN,non_oak,Nature Park
938,17,,2024-11-24 00:00:00,W2 Hillside,nan,Unknown,Unknown,|,|,Unknown,Unknown,,17.0,,Unknown,NAN,non_oak,Nature Park
939,18,,2024-11-24 00:00:00,W2 Hillside,nan,Unknown,Unknown,|,|,Unknown,Unknown,,18.0,,Adult,NAN,non_oak,Nature Park
940,6*,,2024-11-24 00:00:00,W2 Hillside,nan,Unknown,Unknown,|,|,Unknown,Unknown,,,,Unknown,NAN,non_oak,Nature Park
941,15*,,2024-11-24 00:00:00,W2 Hillside,nan,Unknown,Unknown,↓,|,Unknown,Unknown,,,,Unknown,NAN,non_oak,Nature Park
942,12*,,2024-11-24 00:00:00,W2 Hillside,nan,Unknown,Unknown,21st 10m,↓,Unknown,Unknown,,,,Unknown,NAN,non_oak,Nature Park
943,,,2024-11-24 00:00:00,W2 Hillside,nan,Unknown,?,22nd 10m,Canopy Score: 6,Unknown,Unknown,,,,Unknown,NAN,non_oak,Nature Park
944,,,2024-11-24 00:00:00,W2 Hillside,nan,Unknown,,23rd 10m,|,Unknown,Unknown,,,,Unknown,NAN,non_oak,Nature Park
945,,,2024-11-24 00:00:00,W2 Hillside,nan,Unknown,,24th 10m,↓,Unknown,Unknown,,,,Unknown,NAN,non_oak,Nature Park
