RowID,Diameter(cm),Height(cm),Date,Location,Species,Browsed,Coordinates,Notes,CanopyScore,Browsed_raw,Browsed_norm,height_cm,diam_cm,canopy_score,LifeStage,Species_code,oak_group,Site,browsed_bin,Date_parsed,height_class,coord_lat,coord_lon
695,64,,2024-10-06 00:00:00,Fern Station,W,Unknown,Unknown,,,Unknown,,,64.0,,Adult,W,white_oak,Fern Station,,2024-10-06,,,
696,66,,2024-10-06 00:00:00,Fern Station,R,Unknown,Unknown,,,Unknown,,,66.0,,Adult,R,red_oak,Fern Station,,2024-10-06,,,
697,42,,2024-10-06 00:00:00,Fern Station,W,Unknown,Unknown,,,Unknown,,,42.0,,Adult,W,white_oak,Fern Station,,2024-10-06,,,
698,54,,2024-10-06 00:00:00,Fern Station,W,Unknown,Unknown,,,Unknown,,,54.0,,Adult,W,white_oak,Fern Station,,2024-10-06,,,
699,68,,2024-10-06 00:00:00,Fern Station,W,Unknown,Unknown,,,Unknown,,,68.0,,Adult,W,white_oak,Fern Station,,2024-10-06,,,
700,67,,2024-10-06 00:00:00,Fern Station,R,Unknown,Unknown,,,Unknown,,,67.0,,Adult,R,red_oak,Fern Station,,2024-10-06,,,
701,62,,2024-10-06 00:00:00,Fern Station,W,Unknown,Unknown,,,Unknown,,,62.0,,Adult,W,white_oak,Fern Station,,2024-10-06,,,
702,60,,2024-10-06 00:00:00,Fern Station,W,Unknown,Unknown,,,Unknown,,,60.0,,Adult,W,white_oak,Fern Station,,2024-10-06,,,
703,45,,2024-10-06 00:00:00,Fern Station,W,Unknown,Unknown,,,Unknown,,,45.0,,Adult,W,white_oak,Fern Station,,2024-10-06,,,
704,78,,2024-10-06 00:00:00,Fern Station,R,Unknown,Unknown,,,Unknown,,,78.0,,Adult,R,red_oak,Fern Station,,2024-10-06,,,
705,73,,2024-10-06 00:00:00,Fern Station,W,Unknown,Unknown,,,Unknown,,,73.0,,Adult,W,white_oak,Fern Station,,2024-10-06,,,
706,60,,2024-10-06 00:00:00,Fern Station,W,Unknown,Unknown,,,Unknown,,,60.0,,Adult,W,white_oak,Fern Station,,2024-10-06,,,
707,49,,2024-10-06 00:00:00,Fern Station,W,Unknown,Unknown,,,Unknown,,,49.0,,Adult,W,white_oak,Fern Station,,2024-10-06,,,
708,47,,2024-10-06 00:00:00,Fern Station,W,Unknown,Unknown,,,Unknown,,,47.0,,Adult,W,white_oak,Fern Station,,2024-10-06,,,
709,52,,2024-10-06 00:00:00,Fern Station,W,Unknown,Unknown,,,Unknown,,,52.0,,Adult,W,white_oak,Fern Station,,2024-10-06,,,
710,78,,2024-10-06 00:00:00,Fern Station,W,Unknown,Unknown,,,Unknown,,,78.0,,Adult,W,white_oak,Fern Station,,2024-10-06,,,
711,81,,2024-10-06 00:00:00,Fern Station,R,Unknown,Unknown,,,Unknown,,,81.0,,Adult,R,red_oak,Fern Station,,2024-10-06,,,
712,38,,2024-10-06 00:00:00,Fern Station,W,Unknown,Unknown,,,Unknown,,,38.0,,Adult,W,white_oak,Fern Station,,2024-10-06,,,
713,52,,2024-10-06 00:00:00,Fern Station,W,Unknown,Unknown,,,Unknown,,,52.0,,Adult,W,white_oak,Fern Station,,2024-10-06,,,
714,71,,2024-10-06 00:00:00,Fern Station,R,Unknown,Unknown,,,Unknown,,,71.0,,Adult,R,red_oak,Fern Station,,2024-10-06,,,
715,87,,2024-10-06 00:00:00,Fern Station,R,Unknown,Unknown,"""Whole hillside around and above Transect B""",,Unknown,,,87.0,,Adult,R,red_oak,Fern Station,,2024-10-06,,,
716,73,,2024-10-06 00:00:00,Fern Station,R,Unknown,Unknown,,,Unknown,,,73.0,,Adult,R,red_oak,Fern Station,,2024-10-06,,,
717,13,,2024-10-06 00:00:00,Fern Station,R,Unknown,Unknown,,,Unknown,,,13.0,,Unknown,R,red_oak,Fern Station,,2024-10-06,,,
718,23,,2024-10-06 00:00:00,Fern Station,R,Unknown,Unknown,,,Unknown,,,23.0,,Adult,R,red_oak,Fern Station,,2024-10-06,,,
719,18,,2024-10-06 00:00:00,Fern Station,R,Unknown,Unknown,,,Unknown,,,18.0,,Adult,R,red_oak,Fern Station,,2024-10-06,,,
720,62,,2024-10-06 00:00:00,Fern Station,R,Unknown,Unknown,,,Unknown,,,62.0,,Adult,R,red_oak,Fern Station,,2024-10-06,,,
721,7,,2024-10-06 00:00:00,Fern Station,R,Unknown,Unknown,,,Unknown,,,7.0,,Unknown,R,red_oak,Fern Station,,2024-10-06,,,
722,42,,2024-10-06 00:00:00,Fern Station,R,Unknown,Unknown,,,Unknown,,,42.0,,Adult,R,red_oak,Fern Station,,2024-10-06,,,
723,9,,2024-10-06 00:00:00,Fern Station,W,Unknown,Unknown,,,Unknown,,,9.0,,Unknown,W,white_oak,Fern Station,,2024-10-06,,,
724,35,,2024-10-06 00:00:00,Fern Station,R,Unknown,Unknown,,,Unknown,,,35.0,,Adult,R,red_oak,Fern Station,,2024-10-06,,,
725,12,,2024-10-06 00:00:00,Fern Station,R,Unknown,Unknown,,,Unknown,,,12.0,,Unknown,R,red_oak,Fern Station,,2024-10-06,,,
726,13,,2024-10-06 00:00:00,Fern Station,R,Unknown,Unknown,,,Unknown,,,13.0,,Unknown,R,red_oak,Fern Station,,2024-10-06,,,
727,6,,2024-10-06 00:00:00,Fern Station,W,Unknown,Unknown,,,Unknown,,,6.0,,Unknown,W,white_oak,Fern Station,,2024-10-06,,,
728,8,,2024-10-06 00:00:00,Fern Station,W,Unknown,Unknown,,,Unknown,,,8.0,,Unknown,W,white_oak,Fern Station,,2024-10-06,,,
729,57,,2024-10-06 00:00:00,Fern Station,R,Unknown,Unknown,,,Unknown,,,57.0,,Adult,R,red_oak,Fern Station,,2024-10-06,,,
730,15,,2024-10-06 00:00:00,Fern Station,R,Unknown,Unknown,,,Unknown,,,15.0,,Unknown,R,red_oak,Fern Station,,2024-10-06,,,
731,15,,2024-10-06 00:00:00,Fern Station,R,Unknown,Unknown,,,Unknown,,,15.0,,Unknown,R,red_oak,Fern Station,,2024-10-06,,,
732,59,,2024-10-06 00:00:00,Fern Station,R,Unknown,Unknown,,,Unknown,,,59.0,,Adult,R,red_oak,Fern Station,,2024-10-06,,,
733,25,,2024-10-06 00:00:00,Fern Station,R,Unknown,Unknown,,,Unknown,,,25.0,,Adult,R,red_oak,Fern Station,,2024-10-06,,,
734,44,,2024-10-06 00:00:00,Fern Station,W,Unknown,Unknown,,,Unknown,,,44.0,,Adult,W,white_oak,Fern Station,,2024-10-06,,,
735,16,,2024-10-06 00:00:00,Fern Station,R,Unknown,Unknown,,,Unknown,,,16.0,,Unknown,R,red_oak,Fern Station,,2024-10-06,,,
736,16,,2024-10-06 00:00:00,Fern Station,R,Unknown,Unknown,,,Unknown,,,16.0,,Unknown,R,red_oak,Fern Station,,2024-10-06,,,
737,38,,2024-10-06 00:00:00,Fern Station,R,Unknown,Unknown,,,Unknown,,,38.0,,Adult,R,red_oak,Fern Station,,2024-10-06,,,
738,17,,2024-10-06 00:00:00,Fern Station,R,Unknown,Unknown,,,Unknown,,,17.0,,Unknown,R,red_oak,Fern Station,,2024-10-06,,,
739,77,,2024-10-06 00:00:00,Fern Station,W,Unknown,Unknown,,,Unknown,,,77.0,,Adult,W,white_oak,Fern Station,,2024-10-06,,,
740,7,,2024-10-06 00:00:00,Fern Station,R,Unknown,Unknown,,,Unknown,,,7.0,,Unknown,R,red_oak,Fern Station,,2024-10-06,,,
741,23,,2024-10-06 00:00:00,Fern Station,W,Unknown,Unknown,,,Unknown,,,23.0,,Adult,W,white_oak,Fern Station,,2024-10-06,,,
742,8,,2024-10-06 00:00:00,Fern Station,R,Unknown,Unknown,,,Unknown,,,8.0,,Unknown,R,red_oak,Fern Station,,2024-10-06,,,
743,16,,2024-10-06 00:00:00,Fern Station,R,Unknown,Unknown,,,Unknown,,,16.0,,Unknown,R,red_oak,Fern Station,,2024-10-06,,,
744,40,,2024-10-06 00:00:00,Fern Station,R,Unknown,Unknown,,,Unknown,,,40.0,,Adult,R,red_oak,Fern Station,,2024-10-06,,,
745,11,,2024-10-06 00:00:00,Fern Station,R,Unknown,Unknown,,,Unknown,,,11.0,,Unknown,R,red_oak,Fern Station,,2024-10-06,,,
746,12,,2024-10-06 00:00:00,Fern Station,Chinqupin,Unknown,Unknown,,,Unknown,,,12.0,,Unknown,CHINQUPIN,non-oak,Fern Station,,2024-10-06,,,
747,13,,2024-10-06 00:00:00,Fern Station,R,Unknown,Unknown,,,Unknown,,,13.0,,Unknown,R,red_oak,Fern Station,,2024-10-06,,,
748,11,,2024-10-06 00:00:00,Fern Station,R,Unknown,Unknown,,,Unknown,,,11.0,,Unknown,R,red_oak,Fern Station,,2024-10-06,,,
749,12,,2024-10-06 00:00:00,Fern Station,R,Unknown,Unknown,,,Unknown,,,12.0,,Unknown,R,red_oak,Fern Station,,2024-10-06,,,
750,29,,2024-10-06 00:00:00,Fern Station,R,Unknown,Unknown,,,Unknown,,,29.0,,Adult,R,red_oak,Fern Station,,2024-10-06,,,
751,49,,2024-10-06 00:00:00,Fern Station,W,Unknown,Unknown,,,Unknown,,,49.0,,Adult,W,white_oak,Fern Station,,2024-10-06,,,
752,12,,2024-10-06 00:00:00,Fern Station,R,Unknown,Unknown,,,Unknown,,,12.0,,Unknown,R,red_oak,Fern Station,,2024-10-06,,,
753,15,,2024-10-06 00:00:00,Fern Station,R,Unknown,Unknown,,,Unknown,,,15.0,,Unknown,R,red_oak,Fern Station,,2024-10-06,,,
754,21,,2024-10-06 00:00:00,Fern Station,R,Unknown,Unknown,,,Unknown,,,21.0,,Adult,R,red_oak,Fern Station,,2024-10-06,,,
755,37,,2024-10-06 00:00:00,Fern Station,W,Unknown,Unknown,,,Unknown,,,37.0,,Adult,W,white_oak,Fern Station,,2024-10-06,,,
756,23,,2024-10-10 00:00:00,,R,Unknown,Unknown,,,Unknown,,,23.0,,Adult,R,red_oak,Nature Park,,2024-10-10,,,
757,16,,2024-10-10 00:00:00,,R,Unknown,Unknown,,,Unknown,,,16.0,,Unknown,R,red_oak,Nature Park,,2024-10-10,,,
758,28,,2024-10-10 00:00:00,,R,Unknown,Unknown,,,Unknown,,,28.0,,Adult,R,red_oak,Nature Park,,2024-10-10,,,
759,52,,2024-10-10 00:00:00,,R,Unknown,Unknown,,,Unknown,,,52.0,,Adult,R,red_oak,Nature Park,,2024-10-10,,,
760,50,,2024-10-10 00:00:00,,R,Unknown,Unknown,,,Unknown,,,50.0,,Adult,R,red_oak,Nature Park,,2024-10-10,,,
761,51,,2024-10-10 00:00:00,,R,Unknown,Unknown,,,Unknown,,,51.0,,Adult,R,red_oak,Nature Park,,2024-10-10,,,
762,21,,2024-10-10 00:00:00,,R,Unknown,Unknown,,,Unknown,,,21.0,,Adult,R,red_oak,Nature Park,,2024-10-10,,,
763,25,,2024-10-10 00:00:00,,R,Unknown,Unknown,,,Unknown,,,25.0,,Adult,R,red_oak,Nature Park,,2024-10-10,,,
764,10,,2024-10-10 00:00:00,,R,Unknown,Unknown,,,Unknown,,,10.0,,Unknown,R,red_oak,Nature Park,,2024-10-10,,,
765,58,,2024-10-10 00:00:00,,R,Unknown,Unknown,,,Unknown,,,58.0,,Adult,R,red_oak,Nature Park,,2024-10-10,,,
766,18,,2024-10-10 00:00:00,,R,Unknown,Unknown,,,Unknown,,,18.0,,Adult,R,red_oak,Nature Park,,2024-10-10,,,
767,19,,2024-10-10 00:00:00,,R,Unknown,Unknown,,,Unknown,,,19.0,,Adult,R,red_oak,Nature Park,,2024-10-10,,,
768,27,,2024-10-10 00:00:00,,R,Unknown,Unknown,,,Unknown,,,27.0,,Adult,R,red_oak,Nature Park,,2024-10-10,,,
769,37,,2024-10-10 00:00:00,,R,Unknown,Unknown,,,Unknown,,,37.0,,Adult,R,red_oak,Nature Park,,2024-10-10,,,
770,45,,2024-10-10 00:00:00,,R,Unknown,Unknown,,,Unknown,,,45.0,,Adult,R,red_oak,Nature Park,,2024-10-10,,,
771,31,,2024-10-10 00:00:00,,R,Unknown,Unknown,,,Unknown,,,31.0,,Adult,R,red_oak,Nature Park,,2024-10-10,,,
772,12,,2024-10-10 00:00:00,,R,Unknown,Unknown,,,Unknown,,,12.0,,Unknown,R,red_oak,Nature Park,,2024-10-10,,,
773,37,,2024-10-10 00:00:00,,R,Unknown,Unknown,,,Unknown,,,37.0,,Adult,R,red_oak,Nature Park,,2024-10-10,,,
774,38,,2024-10-10 00:00:00,,R,Unknown,Unknown,,,Unknown,,,38.0,,Adult,R,red_oak,Nature Park,,2024-10-10,,,
775,20,,2024-10-10 00:00:00,,R,Unknown,Unknown,,,Unknown,,,20.0,,Adult,R,red_oak,Nature Park,,2024-10-10,,,
776,33,,2024-10-10 00:00:00,,R,Unknown,Unknown,,,Unknown,,,33.0,,Adult,R,red_oak,Nature Park,,2024-10-10,,,
777,19,,2024-10-10 00:00:00,,R,Unknown,Unknown,,,Unknown,,,19.0,,Adult,R,red_oak,Nature Park,,2024-10-10,,,
778,16,,2024-10-10 00:00:00,,R,Unknown,Unknown,,,Unknown,,,16.0,,Unknown,R,red_oak,Nature Park,,2024-10-10,,,
779,14,,2024-10-10 00:00:00,,R,Unknown,Unknown,,,Unknown,,,14.0,,Unknown,R,red_oak,Nature Park,,2024-10-10,,,
780,23,,2024-10-10 00:00:00,,R,Unknown,Unknown,,,Unknown,,,23.0,,Adult,R,red_oak,Nature Park,,2024-10-10,,,
781,35,,2024-10-10 00:00:00,,R,Unknown,Unknown,,,Unknown,,,35.0,,Adult,R,red_oak,Nature Park,,2024-10-10,,,
782,24,,2024-10-10 00:00:00,,R,Unknown,Unknown,,,Unknown,,,24.0,,Adult,R,red_oak,Nature Park,,2024-10-10,,,
783,29,,2024-10-10 00:00:00,,R,Unknown,Unknown,,,Unknown,,,29.0,,Adult,R,red_oak,Nature Park,,2024-10-10,,,
784,25,,2024-10-10 00:00:00,,R,Unknown,Unknown,,,Unknown,,,25.0,,Adult,R,red_oak,Nature Park,,2024-10-10,,,
785,25,,2024-10-10 00:00:00,,R,Unknown,Unknown,,,Unknown,,,25.0,,Adult,R,red_oak,Nature Park,,2024-10-10,,,
786,32,,2024-10-10 00:00:00,,R,Unknown,Unknown,,,Unknown,,,32.0,,Adult,R,red_oak,Nature Park,,2024-10-10,,,
787,26,,2024-10-10 00:00:00,,R,Unknown,Unknown,,,Unknown,,,26.0,,Adult,R,red_oak,Nature Park,,2024-10-10,,,
788,16,,2024-10-10 00:00:00,,R,Unknown,Unknown,,,Unknown,,,16.0,,Unknown,R,red_oak,Nature Park,,2024-10-10,,,
789,17,,2024-10-10 00:00:00,,R,Unknown,Unknown,,,Unknown,,,17.0,,Unknown,R,red_oak,Nature Park,,2024-10-10,,,
790,27,,2024-10-10 00:00:00,,R,Unknown,Unknown,,,Unknown,,,27.0,,Adult,R,red_oak,Nature Park,,2024-10-10,,,
791,64,,2024-10-10 00:00:00,,R,Unknown,Unknown,,,Unknown,,,64.0,,Adult,R,red_oak,Nature Park,,2024-10-10,,,
792,43,,2024-10-10 00:00:00,,R,Unknown,Unknown,,,Unknown,,,43.0,,Adult,R,red_oak,Nature Park,,2024-10-10,,,
793,64,,2024-10-24 00:00:00,b/w rail and streamside,R,Unknown,Unknown,"""QURU around transect b/w rail and streamside trails""",,Unknown,,,64.0,,Adult,R,red_oak,Nature Park,,2024-10-24,,,
794,51,,2024-10-24 00:00:00,b/w rail and streamside,R,Unknown,Unknown,"""Note: we found 0 seedlings here a few weeks ago""",,Unknown,,,51.0,,Adult,R,red_oak,Nature Park,,2024-10-24,,,
795,48,,2024-10-24 00:00:00,b/w rail and streamside,R,Unknown,Unknown,,,Unknown,,,48.0,,Adult,R,red_oak,Nature Park,,2024-10-24,,,
796,58,,2024-10-24 00:00:00,b/w rail and streamside,R,Unknown,Unknown,,,Unknown,,,58.0,,Adult,R,red_oak,Nature Park,,2024-10-24,,,
797,51,,2024-10-24 00:00:00,b/w rail and streamside,R,Unknown,Unknown,,,Unknown,,,51.0,,Adult,R,red_oak,Nature Park,,2024-10-24,,,
798,32,,2024-10-24 00:00:00,b/w rail and streamside,R,Unknown,Unknown,,,Unknown,,,32.0,,Adult,R,red_oak,Nature Park,,2024-10-24,,,
799,11,,2024-10-24 00:00:00,b/w rail and streamside,R,Unknown,Unknown,,,Unknown,,,11.0,,Unknown,R,red_oak,Nature Park,,2024-10-24,,,
800,31,,2024-10-24 00:00:00,b/w rail and streamside,R,Unknown,Unknown,,,Unknown,,,31.0,,Adult,R,red_oak,Nature Park,,2024-10-24,,,
801,29,,2024-10-24 00:00:00,b/w rail and streamside,R,Unknown,Unknown,,,Unknown,,,29.0,,Adult,R,red_oak,Nature Park,,2024-10-24,,,
802,9.5,,2024-10-24 00:00:00,b/w rail and streamside,R,Unknown,Unknown,,,Unknown,,,9.5,,Unknown,R,red_oak,Nature Park,,2024-10-24,,,
803,20,,2024-10-24 00:00:00,b/w rail and streamside,R,Unknown,Unknown,,,Unknown,,,20.0,,Adult,R,red_oak,Nature Park,,2024-10-24,,,
804,87,,2024-10-24 00:00:00,b/w rail and streamside,R,Unknown,Unknown,,,Unknown,,,87.0,,Adult,R,red_oak,Nature Park,,2024-10-24,,,
805,88,,2024-10-24 00:00:00,b/w rail and streamside,R,Unknown,Unknown,,,Unknown,,,88.0,,Adult,R,red_oak,Nature Park,,2024-10-24,,,
806,37,,2024-10-24 00:00:00,b/w rail and streamside,R,Unknown,Unknown,,,Unknown,,,37.0,,Adult,R,red_oak,Nature Park,,2024-10-24,,,
807,65,,2024-10-24 00:00:00,b/w rail and streamside,R,Unknown,Unknown,,,Unknown,,,65.0,,Adult,R,red_oak,Nature Park,,2024-10-24,,,
808,77,,2024-10-24 00:00:00,b/w rail and streamside,R,Unknown,Unknown,,,Unknown,,,77.0,,Adult,R,red_oak,Nature Park,,2024-10-24,,,
809,65,,2024-10-24 00:00:00,b/w rail and streamside,R,Unknown,Unknown,,,Unknown,,,65.0,,Adult,R,red_oak,Nature Park,,2024-10-24,,,
810,14,,2024-10-24 00:00:00,W2,R,Unknown,Unknown,"""W2 diameter of red oak""",,Unknown,,,14.0,,Unknown,R,red_oak,Nature Park,,2024-10-24,,,
811,15,,2024-10-24 00:00:00,W2,R,Unknown,Unknown,,,Unknown,,,15.0,,Unknown,R,red_oak,Nature Park,,2024-10-24,,,
812,44,,2024-10-24 00:00:00,W2,R,Unknown,Unknown,,,Unknown,,,44.0,,Adult,R,red_oak,Nature Park,,2024-10-24,,,
813,40,,2024-10-24 00:00:00,W2,R,Unknown,Unknown,,,Unknown,,,40.0,,Adult,R,red_oak,Nature Park,,2024-10-24,,,
814,23,,2024-10-24 00:00:00,W2,R,Unknown,Unknown,,,Unknown,,,23.0,,Adult,R,red_oak,Nature Park,,2024-10-24,,,
815,28,,2024-10-24 00:00:00,W2,R,Unknown,Unknown,,,Unknown,,,28.0,,Adult,R,red_oak,Nature Park,,2024-10-24,,,
816,26,,2024-10-24 00:00:00,W2,R,Unknown,Unknown,,,Unknown,,,26.0,,Adult,R,red_oak,Nature Park,,2024-10-24,,,
817,10,,2024-10-24 00:00:00,W2,R,Unknown,Unknown,,,Unknown,,,10.0,,Unknown,R,red_oak,Nature Park,,2024-10-24,,,
818,28,,2024-10-24 00:00:00,W2,R,Unknown,Unknown,,,Unknown,,,28.0,,Adult,R,red_oak,Nature Park,,2024-10-24,,,
819,41,,2024-10-24 00:00:00,W2,R,Unknown,Unknown,,,Unknown,,,41.0,,Adult,R,red_oak,Nature Park,,2024-10-24,,,
820,33,,2024-10-24 00:00:00,W2,R,Unknown,Unknown,,,Unknown,,,33.0,,Adult,R,red_oak,Nature Park,,2024-10-24,,,
821,31,,2024-10-24 00:00:00,W2,R,Unknown,Unknown,,,Unknown,,,31.0,,Adult,R,red_oak,Nature Park,,2024-10-24,,,
822,31,,2024-10-24 00:00:00,W2,R,Unknown,Unknown,,,Unknown,,,31.0,,Adult,R,red_oak,Nature Park,,2024-10-24,,,
823,23,,2024-10-24 00:00:00,W2,R,Unknown,Unknown,,,Unknown,,,23.0,,Adult,R,red_oak,Nature Park,,2024-10-24,,,
824,29,,2024-10-24 00:00:00,W2,R,Unknown,Unknown,,,Unknown,,,29.0,,Adult,R,red_oak,Nature Park,,2024-10-24,,,
825,16,,2024-10-24 00:00:00,W2,R,Unknown,Unknown,,,Unknown,,,16.0,,Unknown,R,red_oak,Nature Park,,2024-10-24,,,
826,29,,2024-10-24 00:00:00,W2,R,Unknown,Unknown,,,Unknown,,,29.0,,Adult,R,red_oak,Nature Park,,2024-10-24,,,
827,37,,2024-10-24 00:00:00,W2,R,Unknown,Unknown,,,Unknown,,,37.0,,Adult,R,red_oak,Nature Park,,2024-10-24,,,
828,11,,2024-10-24 00:00:00,W2,R,Unknown,Unknown,,,Unknown,,,11.0,,Unknown,R,red_oak,Nature Park,,2024-10-24,,,
829,9,,2024-10-24 00:00:00,W2,R,Unknown,Unknown,,,Unknown,,,9.0,,Unknown,R,red_oak,Nature Park,,2024-10-24,,,
830,24,,2024-10-24 00:00:00,W2,R,Unknown,Unknown,,,Unknown,,,24.0,,Adult,R,red_oak,Nature Park,,2024-10-24,,,
831,26,,2024-10-24 00:00:00,W2,R,Unknown,Unknown,,,Unknown,,,26.0,,Adult,R,red_oak,Nature Park,,2024-10-24,,,
832,20,,2024-10-24 00:00:00,W2,R,Unknown,Unknown,,,Unknown,,,20.0,,Adult,R,red_oak,Nature Park,,2024-10-24,,,
833,19,,2024-10-24 00:00:00,W2,R,Unknown,Unknown,,,Unknown,,,19.0,,Adult,R,red_oak,Nature Park,,2024-10-24,,,
834,35,,2024-10-24 00:00:00,W2,R,Unknown,Unknown,,,Unknown,,,35.0,,Adult,R,red_oak,Nature Park,,2024-10-24,,,
835,34,,2024-10-24 00:00:00,W2,R,Unknown,Unknown,,,Unknown,,,34.0,,Adult,R,red_oak,Nature Park,,2024-10-24,,,
836,44,,2024-10-24 00:00:00,W2,R,Unknown,Unknown,,,Unknown,,,44.0,,Adult,R,red_oak,Nature Park,,2024-10-24,,,
837,40,,2024-10-24 00:00:00,W2,R,Unknown,Unknown,,,Unknown,,,40.0,,Adult,R,red_oak,Nature Park,,2024-10-24,,,
838,18,,2024-10-24 00:00:00,W2,QUVE,Unknown,Unknown,,,Unknown,,,18.0,,Adult,QUVE,red_oak,Nature Park,,2024-10-24,,,
839,9,,2024-10-24 00:00:00,W2,R,Unknown,Unknown,,,Unknown,,,9.0,,Unknown,R,red_oak,Nature Park,,2024-10-24,,,
840,23,,2024-10-24 00:00:00,W2,R,Unknown,Unknown,,,Unknown,,,23.0,,Adult,R,red_oak,Nature Park,,2024-10-24,,,
841,42,,2024-10-24 00:00:00,W2,R,Unknown,Unknown,,,Unknown,,,42.0,,Adult,R,red_oak,Nature Park,,2024-10-24,,,
842,62,,2024-10-24 00:00:00,W4: Top of Hill,,Unknown,Unknown,53.04761904761905,,Unknown,,,62.0,,Adult,NAN,non-oak,Nature Park,,2024-10-24,,,
843,26,,2024-10-24 00:00:00,W4: Top of Hill,,Unknown,Unknown,58.28571428571428,,Unknown,,,26.0,,Adult,NAN,non-oak,Nature Park,,2024-10-24,,,
844,67,,2024-10-24 00:00:00,W4: Top of Hill,,Unknown,Unknown,,,Unknown,,,67.0,,Adult,NAN,non-oak,Nature Park,,2024-10-24,,,
845,41,,2024-10-24 00:00:00,W4: Top of Hill,,Unknown,Unknown,,,Unknown,,,41.0,,Adult,NAN,non-oak,Nature Park,,2024-10-24,,,
846,54,,2024-10-24 00:00:00,W4: Top of Hill,,Unknown,Unknown,,,Unknown,,,54.0,,Adult,NAN,non-oak,Nature Park,,2024-10-24,,,
847,33,,2024-10-24 00:00:00,W4: Top of Hill,,Unknown,Unknown,,,Unknown,,,33.0,,Adult,NAN,non-oak,Nature Park,,2024-10-24,,,
848,25,,2024-10-24 00:00:00,W4: Top of Hill,,Unknown,Unknown,,,Unknown,,,25.0,,Adult,NAN,non-oak,Nature Park,,2024-10-24,,,
849,65,,2024-10-24 00:00:00,W4: Top of Hill,,Unknown,Unknown,,,Unknown,,,65.0,,Adult,NAN,non-oak,Nature Park,,2024-10-24,,,
850,38,,2024-10-24 00:00:00,W4: Top of Hill,,Unknown,Unknown,,,Unknown,,,38.0,,Adult,NAN,non-oak,Nature Park,,2024-10-24,,,
851,57,,2024-10-24 00:00:00,W4: Top of Hill,,Unknown,Unknown,,,Unknown,,,57.0,,Adult,NAN,non-oak,Nature Park,,2024-10-24,,,
852,79,,2024-10-24 00:00:00,W4: Top of Hill,,Unknown,Unknown,,,Unknown,,,79.0,,Adult,NAN,non-oak,Nature Park,,2024-10-24,,,
853,30,,2024-10-24 00:00:00,W4: Top of Hill,,Unknown,Unknown,,,Unknown,,,30.0,,Adult,NAN,non-oak,Nature Park,,2024-10-24,,,
854,65,,2024-10-24 00:00:00,W4: Top of Hill,,Unknown,Unknown,,,Unknown,,,65.0,,Adult,NAN,non-oak,Nature Park,,2024-10-24,,,
855,64,,2024-10-24 00:00:00,W4: Top of Hill,,Unknown,Unknown,,,Unknown,,,64.0,,Adult,NAN,non-oak,Nature Park,,2024-10-24,,,
856,81,,2024-10-24 00:00:00,W4: Near Planted Black Oaks,,Unknown,Unknown,,,Unknown,,,81.0,,Adult,NAN,non-oak,Nature Park,,2024-10-24,,,
857,67,,2024-10-24 00:00:00,W4: Near Planted Black Oaks,,Unknown,Unknown,,,Unknown,,,67.0,,Adult,NAN,non-oak,Nature Park,,2024-10-24,,,
858,57,,2024-10-24 00:00:00,W4: Near Planted Black Oaks,,Unknown,Unknown,,,Unknown,,,57.0,,Adult,NAN,non-oak,Nature Park,,2024-10-24,,,
859,67,,2024-10-24 00:00:00,W4: Near Planted Black Oaks,,Unknown,Unknown,,,Unknown,,,67.0,,Adult,NAN,non-oak,Nature Park,,2024-10-24,,,
860,31,,2024-10-24 00:00:00,W4: Near Planted Black Oaks,,Unknown,Unknown,,,Unknown,,,31.0,,Adult,NAN,non-oak,Nature Park,,2024-10-24,,,
861,54,,2024-10-24 00:00:00,W4: Near Planted Black Oaks,,Unknown,Unknown,,,Unknown,,,54.0,,Adult,NAN,non-oak,Nature Park,,2024-10-24,,,
862,51,,2024-10-24 00:00:00,W4: Near Planted Black Oaks,,Unknown,Unknown,,,Unknown,,,51.0,,Adult,NAN,non-oak,Nature Park,,2024-10-24,,,
863,62,,2024-10-29 00:00:00,,R,Unknown,Unknown,"""sm QUAL near here?""",,Unknown,,,62.0,,Adult,R,red_oak,Nature Park,,2024-10-29,,,
864,26,,2024-10-29 00:00:00,,R,Unknown,Unknown,,,Unknown,,,26.0,,Adult,R,red_oak,Nature Park,,2024-10-29,,,
865,67,,2024-10-29 00:00:00,,R,Unknown,Unknown,,,Unknown,,,67.0,,Adult,R,red_oak,Nature Park,,2024-10-29,,,
866,41,,2024-10-29 00:00:00,,R,Unknown,Unknown,,,Unknown,,,41.0,,Adult,R,red_oak,Nature Park,,2024-10-29,,,
867,59,,2024-10-29 00:00:00,,R,Unknown,Unknown,,,Unknown,,,59.0,,Adult,R,red_oak,Nature Park,,2024-10-29,,,
868,33,,2024-10-29 00:00:00,,R,Unknown,Unknown,,,Unknown,,,33.0,,Adult,R,red_oak,Nature Park,,2024-10-29,,,
869,25,,2024-10-29 00:00:00,,R,Unknown,Unknown,,,Unknown,,,25.0,,Adult,R,red_oak,Nature Park,,2024-10-29,,,
870,65,,2024-10-29 00:00:00,,R,Unknown,Unknown,,,Unknown,,,65.0,,Adult,R,red_oak,Nature Park,,2024-10-29,,,
871,38,,2024-10-29 00:00:00,,R,Unknown,Unknown,,,Unknown,,,38.0,,Adult,R,red_oak,Nature Park,,2024-10-29,,,
